index,units_sold,discount,placement,end_of_aisle,public_holiday,sales,price,male_ratio,avg_income,avg_income_delta,avg_income_quartile,temperature,week_years,competing_brand_6pk_price,competing_brand_discount
2016/07/12,25,FALSE,bottom-shelf,FALSE,FALSE,525,21,0.559377966,78873.47263,-1126.527375,2,19,28 - 2016,16.2,FALSE
2016/07/13,39,FALSE,bottom-shelf,FALSE,FALSE,819,21,0.510033398,80758.87869,758.8786864,3,28,28 - 2016,16.2,FALSE
2016/07/14,43,FALSE,bottom-shelf,FALSE,FALSE,903,21,0.569694053,79631.39603,-368.6039681,2,32,29 - 2016,16.2,FALSE
2016/07/15,57,FALSE,mid-shelf,FALSE,FALSE,1197,21,0.689333084,73111.71254,-6888.287462,1,33,29 - 2016,16.2,FALSE
2016/07/16,36,FALSE,mid-shelf,FALSE,FALSE,756,21,0.606482117,72566.68388,-7433.316123,1,20,29 - 2016,16.2,FALSE
2016/07/17,63,FALSE,mid-shelf,FALSE,FALSE,1323,21,0.340055008,82787.73134,2787.731344,3,28,29 - 2016,16.2,FALSE
2016/07/18,45,FALSE,mid-shelf,FALSE,FALSE,945,21,0.443080571,71174.75499,-8825.245009,1,32,29 - 2016,16.2,FALSE
2016/07/19,45,FALSE,mid-shelf,FALSE,FALSE,945,21,0.63928993,83522.58533,3522.585331,3,21,29 - 2016,16.2,FALSE
2016/07/20,43,FALSE,mid-shelf,FALSE,FALSE,903,21,0.619244091,74509.42334,-5490.576665,1,31,29 - 2016,16.2,FALSE
2016/07/21,31,FALSE,mid-shelf,FALSE,FALSE,651,21,0.449468249,76696.94118,-3303.058818,2,25,30 - 2016,14,TRUE
2016/07/22,18,FALSE,bottom-shelf,FALSE,FALSE,378,21,0.624355133,86124.10042,6124.10042,4,21,30 - 2016,14,TRUE
2016/07/23,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.428265186,77405.00772,-2594.992277,2,28,30 - 2016,14,TRUE
2016/07/24,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.457809851,89071.52034,9071.520341,4,29,30 - 2016,14,TRUE
2016/07/25,8,FALSE,bottom-shelf,FALSE,FALSE,168,21,0.413191846,80177.99197,177.9919665,3,18,30 - 2016,14,TRUE
2016/07/26,19,FALSE,bottom-shelf,FALSE,FALSE,399,21,0.470602417,77225.87363,-2774.126366,2,23,30 - 2016,14,TRUE
2016/07/27,14,FALSE,bottom-shelf,FALSE,FALSE,294,21,0.615302074,87590.91225,7590.912253,4,27,30 - 2016,14,TRUE
2016/07/28,33,FALSE,bottom-shelf,FALSE,FALSE,693,21,0.431887882,74375.78963,-5624.210368,1,32,31 - 2016,16.2,FALSE
2016/07/29,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.388539294,87069.34203,7069.342035,4,22,31 - 2016,16.2,FALSE
2016/07/30,45,FALSE,top-shelf,FALSE,FALSE,945,21,0.642446903,68165.03654,-11834.96346,1,20,31 - 2016,16.2,FALSE
2016/07/31,48,FALSE,top-shelf,FALSE,FALSE,1008,21,0.383939315,70281.22386,-9718.776137,1,30,31 - 2016,16.2,FALSE
2016/08/01,28,FALSE,top-shelf,FALSE,FALSE,588,21,0.539368462,86687.31189,6687.311886,4,18,31 - 2016,16.2,FALSE
2016/08/02,76,FALSE,top-shelf,FALSE,FALSE,1596,21,0.56526559,82040.71026,2040.710263,3,35,31 - 2016,16.2,FALSE
2016/08/03,38,FALSE,top-shelf,FALSE,FALSE,798,21,0.424337103,83011.43751,3011.437514,3,18,31 - 2016,16.2,FALSE
2016/08/04,58,FALSE,top-shelf,FALSE,FALSE,1218,21,0.578556275,74390.01832,-5609.981682,1,34,32 - 2016,16.2,FALSE
2016/08/05,51,FALSE,top-shelf,FALSE,FALSE,1071,21,0.651717368,71035.58702,-8964.412977,1,26,32 - 2016,16.2,FALSE
2016/08/06,63,FALSE,top-shelf,FALSE,FALSE,1323,21,0.619276032,75035.65797,-4964.34203,2,26,32 - 2016,16.2,FALSE
2016/08/07,52,FALSE,top-shelf,FALSE,FALSE,1092,21,0.484624402,83545.18691,3545.186909,3,20,32 - 2016,16.2,FALSE
2016/08/08,73,FALSE,top-shelf,FALSE,FALSE,1533,21,0.590162393,76628.11274,-3371.887263,2,35,32 - 2016,16.2,FALSE
2016/08/09,58,FALSE,top-shelf,FALSE,FALSE,1218,21,0.421771113,83289.20216,3289.202158,3,31,32 - 2016,16.2,FALSE
2016/08/10,61,FALSE,top-shelf,FALSE,FALSE,1281,21,0.343623501,76000.45858,-3999.541416,2,33,32 - 2016,16.2,FALSE
2016/08/11,47,FALSE,top-shelf,FALSE,FALSE,987,21,0.479905727,75364.47657,-4635.523432,2,22,33 - 2016,16.2,FALSE
2016/08/12,53,TRUE,bottom-shelf,FALSE,FALSE,1001.7,18.9,0.41685657,93031.5269,13031.5269,4,30,33 - 2016,16.2,FALSE
2016/08/13,42,TRUE,bottom-shelf,FALSE,FALSE,793.8,18.9,0.484713424,81843.40015,1843.400152,3,18,33 - 2016,16.2,FALSE
2016/08/14,57,TRUE,bottom-shelf,FALSE,FALSE,1077.3,18.9,0.538031024,82651.96475,2651.964751,3,24,33 - 2016,16.2,FALSE
2016/08/15,38,TRUE,bottom-shelf,FALSE,FALSE,718.2,18.9,0.292901939,67546.50284,-12453.49716,1,29,33 - 2016,16.2,FALSE
2016/08/16,46,TRUE,bottom-shelf,FALSE,FALSE,869.4,18.9,0.409277223,78281.15317,-1718.846834,2,26,33 - 2016,16.2,FALSE
2016/08/17,47,TRUE,bottom-shelf,FALSE,FALSE,888.3,18.9,0.545894011,81940.50483,1940.504829,3,24,33 - 2016,16.2,FALSE
2016/08/18,38,TRUE,bottom-shelf,FALSE,FALSE,718.2,18.9,0.547052373,81183.52117,1183.521174,3,19,34 - 2016,16.2,FALSE
2016/08/19,70,FALSE,mid-shelf,FALSE,FALSE,1470,21,0.495558282,78361.84426,-1638.155736,2,34,34 - 2016,16.2,FALSE
2016/08/20,47,FALSE,mid-shelf,FALSE,FALSE,987,21,0.512745404,64833.65634,-15166.34366,1,27,34 - 2016,16.2,FALSE
2016/08/21,40,FALSE,mid-shelf,FALSE,FALSE,840,21,0.444860195,88033.65577,8033.655771,4,20,34 - 2016,16.2,FALSE
2016/08/22,56,FALSE,mid-shelf,FALSE,FALSE,1176,21,0.469102535,83492.93758,3492.937575,3,32,34 - 2016,16.2,FALSE
2016/08/23,41,FALSE,mid-shelf,FALSE,FALSE,861,21,0.55192124,78907.56946,-1092.430544,2,21,34 - 2016,16.2,FALSE
2016/08/24,33,FALSE,mid-shelf,FALSE,FALSE,693,21,0.449323296,70115.11164,-9884.888365,1,22,34 - 2016,16.2,FALSE
2016/08/25,33,FALSE,mid-shelf,FALSE,FALSE,693,21,0.471139747,104853.3218,24853.32183,4,21,35 - 2016,16.2,FALSE
2016/08/26,35,FALSE,mid-shelf,FALSE,FALSE,735,21,0.338846294,74121.26392,-5878.736082,1,20,35 - 2016,16.2,FALSE
2016/08/27,62,FALSE,mid-shelf,FALSE,FALSE,1302,21,0.539736729,80720.93148,720.9314804,3,23,35 - 2016,16.2,FALSE
2016/08/28,57,FALSE,mid-shelf,FALSE,FALSE,1197,21,0.511526098,82224.84304,2224.843044,3,30,35 - 2016,16.2,FALSE
2016/08/29,34,FALSE,mid-shelf,FALSE,FALSE,714,21,0.238687234,88891.43124,8891.431243,4,24,35 - 2016,16.2,FALSE
2016/08/30,49,FALSE,mid-shelf,FALSE,FALSE,1029,21,0.427865082,81982.43417,1982.434168,3,28,35 - 2016,16.2,FALSE
2016/08/31,36,FALSE,mid-shelf,FALSE,FALSE,756,21,0.508760287,71787.71811,-8212.281888,1,23,35 - 2016,16.2,FALSE
2016/09/01,42,FALSE,mid-shelf,FALSE,FALSE,882,21,0.571110718,79734.79173,-265.2082662,2,22,36 - 2016,16.2,FALSE
2016/09/02,63,FALSE,bottom-shelf,FALSE,FALSE,1323,21,0.654772611,75277.68854,-4722.311463,2,34,36 - 2016,16.2,FALSE
2016/09/03,40,FALSE,bottom-shelf,FALSE,FALSE,840,21,0.615045481,73430.48571,-6569.514294,1,29,36 - 2016,16.2,FALSE
2016/09/04,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.495604659,87831.27155,7831.271545,4,23,36 - 2016,16.2,FALSE
2016/09/05,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.371362504,96147.05637,16147.05637,4,28,36 - 2016,16.2,FALSE
2016/09/06,36,FALSE,bottom-shelf,FALSE,FALSE,756,21,0.434195448,78400.97901,-1599.02099,2,22,36 - 2016,16.2,FALSE
2016/09/07,46,FALSE,bottom-shelf,FALSE,FALSE,966,21,0.477215075,81693.84293,1693.842932,3,30,36 - 2016,16.2,FALSE
2016/09/08,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.492393683,82633.67343,2633.673434,3,19,37 - 2016,16.2,FALSE
2016/09/09,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.385430412,63265.00218,-16734.99782,1,22,37 - 2016,16.2,FALSE
2016/09/10,58,FALSE,bottom-shelf,FALSE,FALSE,1218,21,0.565128297,85974.23633,5974.236326,4,34,37 - 2016,16.2,FALSE
2016/09/11,41,FALSE,bottom-shelf,FALSE,FALSE,861,21,0.516050992,74443.29993,-5556.700074,1,24,37 - 2016,16.2,FALSE
2016/09/12,43,FALSE,bottom-shelf,FALSE,FALSE,903,21,0.435919071,84095.95089,4095.950891,3,26,37 - 2016,16.2,FALSE
2016/09/13,33,FALSE,bottom-shelf,FALSE,FALSE,693,21,0.622706365,85157.67682,5157.676817,4,27,37 - 2016,16.2,FALSE
2016/09/14,51,FALSE,bottom-shelf,FALSE,FALSE,1071,21,0.582962049,75387.1981,-4612.801896,2,33,37 - 2016,16.2,FALSE
2016/09/15,41,FALSE,bottom-shelf,FALSE,FALSE,861,21,0.365804828,71137.95048,-8862.04952,1,33,38 - 2016,16.2,FALSE
2016/09/16,64,FALSE,mid-shelf,FALSE,FALSE,1344,21,0.583277427,77085.99551,-2914.004491,2,30,38 - 2016,16.2,FALSE
2016/09/17,48,FALSE,mid-shelf,FALSE,FALSE,1008,21,0.481206272,86191.51209,6191.512094,4,30,38 - 2016,16.2,FALSE
2016/09/18,46,FALSE,mid-shelf,FALSE,FALSE,966,21,0.436670063,84306.97048,4306.970481,3,20,38 - 2016,16.2,FALSE
2016/09/19,45,FALSE,mid-shelf,FALSE,FALSE,945,21,0.629378738,81298.13331,1298.133314,3,22,38 - 2016,16.2,FALSE
2016/09/20,36,FALSE,mid-shelf,FALSE,FALSE,756,21,0.51230135,70392.3937,-9607.606302,1,24,38 - 2016,16.2,FALSE
2016/09/21,49,FALSE,mid-shelf,FALSE,FALSE,1029,21,0.466701708,83137.92452,3137.924524,3,29,38 - 2016,16.2,FALSE
2016/09/22,36,FALSE,mid-shelf,FALSE,FALSE,756,21,0.28500225,82238.23001,2238.230006,3,19,39 - 2016,16.2,FALSE
2016/09/23,47,FALSE,mid-shelf,FALSE,FALSE,987,21,0.378677618,71923.47037,-8076.529628,1,26,39 - 2016,16.2,FALSE
2016/09/24,42,FALSE,mid-shelf,FALSE,FALSE,882,21,0.68062799,72573.84532,-7426.154682,1,21,39 - 2016,16.2,FALSE
2016/09/25,53,FALSE,mid-shelf,FALSE,FALSE,1113,21,0.542579137,75437.42462,-4562.575384,2,29,39 - 2016,16.2,FALSE
2016/09/26,47,FALSE,mid-shelf,FALSE,FALSE,987,21,0.427742408,82854.86223,2854.862227,3,25,39 - 2016,16.2,FALSE
2016/09/27,40,FALSE,mid-shelf,FALSE,FALSE,840,21,0.431918475,88857.42531,8857.425307,4,30,39 - 2016,16.2,FALSE
2016/09/28,26,FALSE,mid-shelf,FALSE,FALSE,546,21,0.490534655,74244.47449,-5755.52551,1,19,39 - 2016,16.2,FALSE
2016/09/29,33,FALSE,mid-shelf,FALSE,FALSE,693,21,0.413506487,75908.26112,-4091.738876,2,28,40 - 2016,14,TRUE
2016/09/30,33,FALSE,mid-shelf,FALSE,FALSE,693,21,0.522190602,74736.09781,-5263.902194,1,24,40 - 2016,14,TRUE
2016/10/01,44,FALSE,mid-shelf,FALSE,FALSE,924,21,0.514561288,81683.09523,1683.095227,3,26,40 - 2016,14,TRUE
2016/10/02,52,FALSE,mid-shelf,FALSE,FALSE,1092,21,0.503780182,75214.74686,-4785.253145,2,33,40 - 2016,14,TRUE
2016/10/03,50,FALSE,mid-shelf,FALSE,TRUE,1050,21,0.439734672,72806.3746,-7193.6254,1,34,40 - 2016,14,TRUE
2016/10/04,17,FALSE,mid-shelf,FALSE,FALSE,357,21,0.647899176,72785.57995,-7214.420053,1,20,40 - 2016,14,TRUE
2016/10/05,23,FALSE,mid-shelf,FALSE,FALSE,483,21,0.438106177,85071.34901,5071.349014,4,26,40 - 2016,14,TRUE
2016/10/06,48,FALSE,mid-shelf,FALSE,FALSE,1008,21,0.424005589,81137.47218,1137.472176,3,26,41 - 2016,16.2,FALSE
2016/10/07,41,FALSE,bottom-shelf,FALSE,FALSE,861,21,0.419321427,78296.75746,-1703.24254,2,22,41 - 2016,16.2,FALSE
2016/10/08,46,FALSE,bottom-shelf,FALSE,FALSE,966,21,0.627483089,76150.45885,-3849.541147,2,28,41 - 2016,16.2,FALSE
2016/10/09,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.745079825,69384.71767,-10615.28233,1,20,41 - 2016,16.2,FALSE
2016/10/10,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.56945474,67265.9397,-12734.0603,1,25,41 - 2016,16.2,FALSE
2016/10/11,44,FALSE,bottom-shelf,FALSE,FALSE,924,21,0.466063815,81051.68137,1051.681373,3,32,41 - 2016,16.2,FALSE
2016/10/12,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.337530708,71029.88652,-8970.113482,1,21,41 - 2016,16.2,FALSE
2016/10/13,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.388340932,67941.42977,-12058.57023,1,23,42 - 2016,16.2,FALSE
2016/10/14,58,TRUE,bottom-shelf,TRUE,FALSE,1096.2,18.9,0.486472083,94302.31448,14302.31448,4,27,42 - 2016,16.2,FALSE
2016/10/15,65,TRUE,bottom-shelf,TRUE,FALSE,1228.5,18.9,0.440638717,83567.1984,3567.198396,3,21,42 - 2016,16.2,FALSE
2016/10/16,89,TRUE,bottom-shelf,TRUE,FALSE,1682.1,18.9,0.416877714,78770.42959,-1229.570409,2,35,42 - 2016,16.2,FALSE
2016/10/17,64,TRUE,bottom-shelf,TRUE,FALSE,1209.6,18.9,0.509990226,83224.43316,3224.433164,3,31,42 - 2016,16.2,FALSE
2016/10/18,81,TRUE,bottom-shelf,TRUE,FALSE,1530.9,18.9,0.553046987,83999.22009,3999.220092,3,35,42 - 2016,16.2,FALSE
2016/10/19,43,TRUE,bottom-shelf,TRUE,FALSE,812.7,18.9,0.444400022,86021.1204,6021.120398,4,21,42 - 2016,16.2,FALSE
2016/10/20,68,TRUE,bottom-shelf,TRUE,FALSE,1285.2,18.9,0.213565978,82800.12952,2800.129524,3,33,43 - 2016,16.2,FALSE
2016/10/21,36,FALSE,bottom-shelf,FALSE,FALSE,756,21,0.420708956,78590.40913,-1409.590874,2,24,43 - 2016,16.2,FALSE
2016/10/22,33,FALSE,bottom-shelf,FALSE,FALSE,693,21,0.346522181,73090.25553,-6909.744466,1,27,43 - 2016,16.2,FALSE
2016/10/23,52,FALSE,bottom-shelf,FALSE,FALSE,1092,21,0.320139381,78099.72914,-1900.270858,2,34,43 - 2016,16.2,FALSE
2016/10/24,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.501492861,86018.54789,6018.547893,4,21,43 - 2016,16.2,FALSE
2016/10/25,18,FALSE,bottom-shelf,FALSE,FALSE,378,21,0.43276822,73260.1199,-6739.8801,1,20,43 - 2016,16.2,FALSE
2016/10/26,52,FALSE,bottom-shelf,FALSE,FALSE,1092,21,0.519968968,82046.68254,2046.68254,3,34,43 - 2016,16.2,FALSE
2016/10/27,28,FALSE,bottom-shelf,FALSE,FALSE,588,21,0.549137502,90193.3426,10193.3426,4,28,44 - 2016,16.2,FALSE
2016/10/28,52,TRUE,bottom-shelf,TRUE,FALSE,982.8,18.9,0.460409887,74480.19835,-5519.801645,1,28,44 - 2016,16.2,FALSE
2016/10/29,54,TRUE,bottom-shelf,TRUE,FALSE,1020.6,18.9,0.549377797,71096.86023,-8903.139769,1,24,44 - 2016,16.2,FALSE
2016/10/30,53,TRUE,bottom-shelf,TRUE,FALSE,1001.7,18.9,0.384492377,88753.88695,8753.886951,4,23,44 - 2016,16.2,FALSE
2016/10/31,47,TRUE,bottom-shelf,TRUE,FALSE,888.3,18.9,0.523652412,74207.48292,-5792.51708,1,23,44 - 2016,16.2,FALSE
2016/11/01,62,TRUE,bottom-shelf,TRUE,FALSE,1171.8,18.9,0.466743478,83024.46659,3024.466591,3,22,44 - 2016,16.2,FALSE
2016/11/02,57,TRUE,bottom-shelf,TRUE,FALSE,1077.3,18.9,0.58021558,67440.05989,-12559.94011,1,25,44 - 2016,16.2,FALSE
2016/11/03,59,TRUE,bottom-shelf,TRUE,FALSE,1115.1,18.9,0.523052585,79445.4039,-554.596099,2,32,45 - 2016,14,TRUE
2016/11/04,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.59938706,67760.40875,-12239.59125,1,22,45 - 2016,14,TRUE
2016/11/05,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.58146393,83967.54616,3967.546164,3,26,45 - 2016,14,TRUE
2016/11/06,28,FALSE,bottom-shelf,FALSE,FALSE,588,21,0.628891427,68041.1554,-11958.8446,1,28,45 - 2016,14,TRUE
2016/11/07,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.559146117,86464.13338,6464.133376,4,34,45 - 2016,14,TRUE
2016/11/08,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.445768171,76048.4121,-3951.587902,2,29,45 - 2016,14,TRUE
2016/11/09,31,FALSE,bottom-shelf,FALSE,FALSE,651,21,0.578421254,84226.83537,4226.835365,3,25,45 - 2016,14,TRUE
2016/11/10,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.520658647,70712.17246,-9287.827544,1,30,46 - 2016,16.2,FALSE
2016/11/11,58,FALSE,bottom-shelf,FALSE,FALSE,1218,21,0.384089355,84537.80229,4537.802293,3,27,46 - 2016,16.2,FALSE
2016/11/12,48,FALSE,bottom-shelf,FALSE,FALSE,1008,21,0.605025596,87420.89798,7420.897976,4,27,46 - 2016,16.2,FALSE
2016/11/13,73,FALSE,bottom-shelf,FALSE,FALSE,1533,21,0.482880133,77653.1091,-2346.890901,2,34,46 - 2016,16.2,FALSE
2016/11/14,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.464296411,66546.1289,-13453.8711,1,24,46 - 2016,16.2,FALSE
2016/11/15,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.565923834,72514.60551,-7485.394493,1,20,46 - 2016,16.2,FALSE
2016/11/16,60,FALSE,bottom-shelf,FALSE,FALSE,1260,21,0.31016893,84985.51984,4985.519838,4,35,46 - 2016,16.2,FALSE
2016/11/17,45,FALSE,bottom-shelf,FALSE,FALSE,945,21,0.493846171,78497.92225,-1502.077755,2,33,47 - 2016,14,TRUE
2016/11/18,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.615135608,85770.94682,5770.946821,4,26,47 - 2016,14,TRUE
2016/11/19,44,FALSE,bottom-shelf,FALSE,FALSE,924,21,0.575476904,90129.22663,10129.22663,4,34,47 - 2016,14,TRUE
2016/11/20,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.561758646,84319.14932,4319.149324,3,24,47 - 2016,14,TRUE
2016/11/21,32,FALSE,bottom-shelf,FALSE,FALSE,672,21,0.595937742,79836.59135,-163.4086474,2,31,47 - 2016,14,TRUE
2016/11/22,24,FALSE,bottom-shelf,FALSE,FALSE,504,21,0.423100781,78760.63022,-1239.36978,2,22,47 - 2016,14,TRUE
2016/11/23,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.586816312,59982.16827,-20017.83173,1,26,47 - 2016,14,TRUE
2016/11/24,45,FALSE,bottom-shelf,FALSE,FALSE,945,21,0.488949471,81021.36051,1021.360506,3,26,48 - 2016,16.2,FALSE
2016/11/25,74,FALSE,mid-shelf,FALSE,FALSE,1554,21,0.587571808,83188.51783,3188.517831,3,32,48 - 2016,16.2,FALSE
2016/11/26,51,FALSE,mid-shelf,FALSE,FALSE,1071,21,0.552215247,87529.97443,7529.974434,4,21,48 - 2016,16.2,FALSE
2016/11/27,67,FALSE,mid-shelf,FALSE,FALSE,1407,21,0.564667758,80927.94116,927.941158,3,26,48 - 2016,16.2,FALSE
2016/11/28,45,FALSE,mid-shelf,FALSE,FALSE,945,21,0.658945818,72529.79698,-7470.203025,1,25,48 - 2016,16.2,FALSE
2016/11/29,54,FALSE,mid-shelf,FALSE,FALSE,1134,21,0.585558782,74858.27653,-5141.723472,1,32,48 - 2016,16.2,FALSE
2016/11/30,57,FALSE,mid-shelf,FALSE,FALSE,1197,21,0.548959892,82965.81744,2965.81744,3,25,48 - 2016,16.2,FALSE
2016/12/01,23,FALSE,mid-shelf,FALSE,FALSE,483,21,0.512256528,78635.15068,-1364.849321,2,18,49 - 2016,14,TRUE
2016/12/02,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.505588661,90453.59615,10453.59615,4,30,49 - 2016,14,TRUE
2016/12/03,33,FALSE,bottom-shelf,FALSE,FALSE,693,21,0.458421196,68712.44797,-11287.55203,1,25,49 - 2016,14,TRUE
2016/12/04,36,FALSE,bottom-shelf,FALSE,FALSE,756,21,0.692680026,87745.46077,7745.460766,4,23,49 - 2016,14,TRUE
2016/12/05,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.703475575,93245.23481,13245.23481,4,20,49 - 2016,14,TRUE
2016/12/06,59,FALSE,bottom-shelf,FALSE,FALSE,1239,21,0.551859677,80412.08715,412.0871454,3,35,49 - 2016,14,TRUE
2016/12/07,27,FALSE,bottom-shelf,FALSE,FALSE,567,21,0.628855651,84264.10446,4264.104463,3,19,49 - 2016,14,TRUE
2016/12/08,44,FALSE,bottom-shelf,FALSE,FALSE,924,21,0.351329287,80649.75541,649.7554083,3,33,50 - 2016,14,TRUE
2016/12/09,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.454239803,80256.2415,256.2414992,3,19,50 - 2016,14,TRUE
2016/12/10,42,FALSE,bottom-shelf,FALSE,FALSE,882,21,0.396389017,76110.75932,-3889.240676,2,28,50 - 2016,14,TRUE
2016/12/11,23,FALSE,bottom-shelf,FALSE,FALSE,483,21,0.581493002,69576.93632,-10423.06368,1,19,50 - 2016,14,TRUE
2016/12/12,29,FALSE,bottom-shelf,FALSE,FALSE,609,21,0.395745335,76413.62574,-3586.374255,2,29,50 - 2016,14,TRUE
2016/12/13,9,FALSE,bottom-shelf,FALSE,FALSE,189,21,0.478395236,64887.47276,-15112.52724,1,19,50 - 2016,14,TRUE
2016/12/14,29,FALSE,bottom-shelf,FALSE,FALSE,609,21,0.451861511,78187.4041,-1812.595898,2,27,50 - 2016,14,TRUE
2016/12/15,52,FALSE,bottom-shelf,FALSE,FALSE,1092,21,0.59244937,84727.62801,4727.628008,3,32,51 - 2016,16.2,FALSE
2016/12/16,37,FALSE,mid-shelf,FALSE,FALSE,777,21,0.506841957,73274.91024,-6725.089764,1,18,51 - 2016,16.2,FALSE
2016/12/17,53,FALSE,mid-shelf,FALSE,FALSE,1113,21,0.572655984,76143.60221,-3856.397788,2,21,51 - 2016,16.2,FALSE
2016/12/18,61,FALSE,mid-shelf,FALSE,FALSE,1281,21,0.46444944,78882.23053,-1117.769469,2,23,51 - 2016,16.2,FALSE
2016/12/19,56,FALSE,mid-shelf,FALSE,FALSE,1176,21,0.550905381,82732.30055,2732.300552,3,27,51 - 2016,16.2,FALSE
2016/12/20,56,FALSE,mid-shelf,FALSE,FALSE,1176,21,0.364864585,84862.88604,4862.886037,3,25,51 - 2016,16.2,FALSE
2016/12/21,56,FALSE,mid-shelf,FALSE,FALSE,1176,21,0.442003779,83267.02918,3267.02918,3,29,51 - 2016,16.2,FALSE
2016/12/22,29,FALSE,mid-shelf,FALSE,FALSE,609,21,0.498967025,92060.55064,12060.55064,4,24,52 - 2016,14,TRUE
2016/12/23,45,FALSE,top-shelf,FALSE,FALSE,945,21,0.587838003,86659.65048,6659.650484,4,25,52 - 2016,14,TRUE
2016/12/24,47,FALSE,top-shelf,FALSE,FALSE,987,21,0.38418438,74244.40629,-5755.593708,1,26,52 - 2016,14,TRUE
2016/12/25,8,FALSE,top-shelf,FALSE,FALSE,168,21,0.47740653,88000.03726,8000.037261,4,34,52 - 2016,14,TRUE
2016/12/26,58,FALSE,top-shelf,FALSE,TRUE,1218,21,0.456533649,77376.69457,-2623.305426,2,27,52 - 2016,14,TRUE
2016/12/27,45,FALSE,top-shelf,FALSE,TRUE,945,21,0.382987426,74872.45529,-5127.544706,1,24,52 - 2016,14,TRUE
2016/12/28,44,FALSE,top-shelf,FALSE,FALSE,924,21,0.540440481,78362.32935,-1637.670646,2,26,52 - 2016,14,TRUE
2016/12/29,53,FALSE,top-shelf,FALSE,FALSE,1113,21,0.588367559,87127.4957,7127.495697,4,30,53 - 2016,16.2,FALSE
2016/12/30,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.510499899,71124.86641,-8875.133586,1,19,53 - 2016,16.2,FALSE
2016/12/31,45,FALSE,bottom-shelf,FALSE,FALSE,945,21,0.429759341,72314.5308,-7685.4692,1,29,53 - 2016,16.2,FALSE
2017/01/01,58,FALSE,bottom-shelf,FALSE,FALSE,1218,21,0.41947341,80009.70841,9.708406676,2,33,2018/01/17,16.2,FALSE
2017/01/02,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.534483492,82404.28376,2404.28376,3,19,2018/01/17,16.2,FALSE
2017/01/03,35,FALSE,bottom-shelf,FALSE,FALSE,735,21,0.308472332,87531.654,7531.654,4,28,2018/01/17,16.2,FALSE
2017/01/04,41,FALSE,bottom-shelf,FALSE,FALSE,861,21,0.602699941,75725.73983,-4274.260168,2,24,2018/01/17,16.2,FALSE
2017/01/05,40,FALSE,bottom-shelf,FALSE,FALSE,840,21,0.449324202,79998.21084,-1.789155381,2,28,2018/01/17,16.2,FALSE
2017/01/06,40,FALSE,bottom-shelf,FALSE,FALSE,840,21,0.490172232,77852.26911,-2147.730888,2,21,2018/01/17,16.2,FALSE
2017/01/07,30,FALSE,bottom-shelf,FALSE,FALSE,630,21,0.690939862,77299.00343,-2700.996566,2,22,2018/02/17,14,TRUE
2017/01/08,37,FALSE,bottom-shelf,FALSE,FALSE,777,21,0.593361759,75934.87821,-4065.121792,2,28,2018/02/17,14,TRUE
2017/01/09,21,FALSE,bottom-shelf,FALSE,FALSE,441,21,0.669916571,83059.11222,3059.112218,3,19,2018/02/17,14,TRUE
2017/01/10,38,FALSE,bottom-shelf,FALSE,FALSE,798,21,0.466504433,76995.41946,-3004.580538,2,33,2018/02/17,14,TRUE
2017/01/11,19,FALSE,bottom-shelf,FALSE,FALSE,399,21,0.576375858,93545.30373,13545.30373,4,24,2018/02/17,14,TRUE
2017/01/12,26,FALSE,bottom-shelf,FALSE,FALSE,546,21,0.661980834,76690.50595,-3309.494047,2,22,2018/02/17,14,TRUE
2017/01/13,34,FALSE,bottom-shelf,FALSE,FALSE,714,21,0.361472736,81705.48059,1705.480591,3,26,2018/02/17,14,TRUE
2017/01/14,48,FALSE,bottom-shelf,FALSE,FALSE,1008,21,0.397476793,74768.03313,-5231.966874,1,31,2018/03/17,16.2,FALSE
